Date,PX_LAST
4/12/07,54.8381
4/13/07,54.7383
4/16/07,54.7173
4/17/07,54.6911
4/18/07,54.7068
4/19/07,54.8959
4/20/07,54.8623
4/23/07,54.8959
4/24/07,55.274
4/25/07,55.358
4/26/07,55.4578
4/27/07,55.4578
4/30/07,55.4631
5/1/07,55.47
5/2/07,55.4489
5/3/07,55.4542
5/4/07,55.5227
5/7/07,55.5174
5/8/07,55.5595
5/9/07,55.4121
5/10/07,55.6122
5/11/07,55.6438
5/14/07,55.6385
5/15/07,55.5964
5/16/07,55.7439
5/17/07,55.7281
5/18/07,55.7439
5/21/07,55.7965
5/22/07,55.8018
5/23/07,55.7597
5/24/07,55.7755
5/25/07,55.8544
5/29/07,55.6333
5/30/07,55.7597
5/31/07,55.6701
6/1/07,55.6625
6/4/07,55.7101
6/5/07,55.6307
6/6/07,55.5618
6/7/07,55.3024
6/8/07,55.1541
6/11/07,55.0376
6/12/07,54.7569
6/13/07,54.8522
6/14/07,54.8946
6/15/07,54.884
6/18/07,54.9158
6/19/07,54.9846
6/20/07,54.4975
6/21/07,54.598
6/22/07,54.7039
6/25/07,54.3862
6/26/07,54.5451
6/27/07,54.3544
6/28/07,54.0685
6/29/07,53.9149
7/2/07,54.3371
7/3/07,54.2359
7/5/07,54.0388
7/6/07,54.0974
7/9/07,54.2626
7/10/07,54.1187
7/11/07,53.7139
7/12/07,53.8737
7/13/07,54.0974
7/16/07,54.1187
7/17/07,54.1826
7/18/07,53.7778
7/19/07,53.8348
7/20/07,53.6979
7/23/07,53.5791
7/24/07,53.2717
7/25/07,52.7656
7/26/07,52.0198
7/27/07,51.1515
7/30/07,51.6469
7/31/07,51.8226
8/1/07,51.7156
8/2/07,52.0105
8/3/07,52.0105
8/6/07,51.8979
8/7/07,52.2678
8/8/07,52.8845
8/9/07,52.8308
8/10/07,52.7236
8/13/07,53.1097
8/14/07,52.6968
8/15/07,52.9917
8/16/07,52.922
8/17/07,53.4582
8/20/07,52.9488
8/21/07,52.6753
8/22/07,53.0828
8/23/07,53.4046
8/24/07,53.5386
8/27/07,53.8871
8/28/07,53.6995
8/29/07,53.9139
8/30/07,54.0265
8/31/07,54.5145
9/4/07,54.8937
9/5/07,54.9152
9/6/07,54.8829
9/7/07,54.2571
9/10/07,54.4891
9/11/07,54.9368
9/12/07,55.185
9/13/07,54.9908
9/14/07,55.5087
9/17/07,55.7623
9/18/07,56.1615
9/19/07,57.2351
9/20/07,55.8324
9/21/07,55.9727
9/24/07,56.3503
9/25/07,56.4852
9/26/07,56.2802
9/27/07,56.1075
9/28/07,56.1075
10/1/07,56.3221
10/2/07,56.4307
10/3/07,56.1321
10/4/07,56.371
10/5/07,56.4035
10/8/07,56.5935
10/9/07,56.637
10/10/07,56.5881
10/11/07,56.6695
10/12/07,56.7292
10/15/07,57.0007
10/16/07,56.7835
10/17/07,56.0832
10/18/07,56.0561
10/19/07,55.8064
10/22/07,55.2907
10/23/07,55.7521
10/24/07,55.7521
10/25/07,55.8335
10/26/07,55.9638
10/29/07,56.1321
10/30/07,56.0235
10/31/07,56.3764
11/1/07,56.0102
11/2/07,55.8736
11/5/07,55.8463
11/6/07,56.1359
11/7/07,56.0649
11/8/07,55.3545
11/9/07,55.6004
11/12/07,55.819
11/13/07,55.6004
11/14/07,55.737
11/15/07,55.7206
11/16/07,55.737
11/19/07,55.737
11/20/07,55.1906
11/21/07,54.1523
11/23/07,54.0485
11/26/07,54.6441
11/27/07,54.7261
11/28/07,55.2452
11/29/07,55.5184
11/30/07,55.7425
12/3/07,56.3047
12/4/07,56.0902
12/5/07,55.4303
12/6/07,55.9252
12/7/07,55.8977
12/10/07,55.8152
12/11/07,55.7603
12/12/07,56.0627
12/13/07,56.0352
12/14/07,56.1177
12/17/07,55.8152
12/18/07,55.8702
12/19/07,56.1452
12/20/07,56.0242
12/21/07,56.2002
12/24/07,56.0021
12/26/07,55.7548
12/27/07,56.1225
12/28/07,55.5751
12/31/07,55.6967
1/2/08,55.0221
1/3/08,54.917
1/4/08,54.8562
1/7/08,54.5299
1/8/08,54.2147
1/9/08,53.623
1/10/08,54.0212
1/11/08,54.1373
1/14/08,53.9466
1/15/08,54.0875
1/16/08,54.0267
1/17/08,53.6451
1/18/08,54.0654
1/22/08,53.6894
1/23/08,53.7944
1/24/08,54.4691
1/25/08,54.552
1/28/08,54.3032
1/29/08,54.3585
1/30/08,54.5686
1/31/08,54.6792
2/1/08,54.7092
2/4/08,54.7231
2/5/08,54.2805
2/6/08,54.1692
2/7/08,53.9409
2/8/08,53.5345
2/11/08,53.1114
2/12/08,53.3118
2/13/08,53.1726
2/14/08,53.4343
2/15/08,53.3007
2/19/08,53.0279
2/20/08,53.1671
2/21/08,53.3508
2/22/08,53.4454
2/25/08,53.6069
2/26/08,53.9521
2/27/08,53.9409
2/28/08,53.863
2/29/08,53.657
3/3/08,53.6715
3/4/08,53.6099
3/5/08,53.7583
3/6/08,53.6211
3/7/08,53.509
3/10/08,53.3857
3/11/08,53.5202
3/12/08,53.509
3/13/08,53.1336
3/14/08,52.8142
3/17/08,52.5677
3/18/08,53.3409
3/19/08,53.3969
3/20/08,53.6491
3/24/08,54.0592
3/25/08,54.1982
3/26/08,54.0721
3/27/08,53.8956
3/28/08,53.9236
3/31/08,54.1616
4/1/08,54.4024
4/2/08,54.4306
4/3/08,54.3347
4/4/08,54.5434
4/7/08,54.9777
4/8/08,55.1638
4/9/08,54.6844
4/10/08,54.8818
4/11/08,54.4418
4/14/08,54.6336
4/15/08,54.628
4/16/08,54.8663
4/17/08,54.9213
4/18/08,55.2935
4/21/08,55.2033
4/22/08,55.2766
4/23/08,55.5022
4/24/08,55.5192
4/25/08,55.7843
4/28/08,56.1114
4/29/08,55.9478
4/30/08,56.0042
5/1/08,57.1942
5/2/08,56.6156
5/5/08,56.5248
5/6/08,56.122
5/7/08,56.1618
5/8/08,56.0426
5/9/08,56.1618
5/12/08,56.088
5/13/08,56.071
5/14/08,55.9916
5/15/08,56.1391
5/16/08,56.2185
5/19/08,56.4397
5/20/08,56.3319
5/21/08,56.2298
5/22/08,56.1447
5/23/08,55.81
5/27/08,55.498
5/28/08,55.7703
5/29/08,55.7164
5/30/08,55.7193
6/2/08,55.2591
6/3/08,55.2991
6/4/08,55.242
6/5/08,55.4818
6/6/08,55.3305
6/9/08,55.5047
6/10/08,55.5275
6/11/08,55.5161
6/12/08,55.4247
6/13/08,55.6703
6/16/08,54.8994
6/17/08,54.9965
6/18/08,55.1164
6/19/08,54.768
6/20/08,54.5511
6/23/08,54.3513
6/24/08,54.1229
6/25/08,54.3028
