Date,PX_LAST
12/5/03,68.2249
12/8/03,68.1646
12/9/03,67.9904
12/10/03,68.1713
12/11/03,68.4392
12/12/03,68.3856
12/15/03,68.2383
12/16/03,68.1646
12/17/03,68.1445
12/18/03,68.4392
12/19/03,68.4057
12/22/03,68.3321
12/23/03,67.9904
12/24/03,68.3722
12/26/03,68.4928
12/29/03,68.2919
12/30/03,68.111
12/31/03,68.2096
1/2/04,68.0621
1/5/04,67.9682
1/6/04,68.4041
1/7/04,68.4578
1/8/04,68.1962
1/9/04,68.7126
1/12/04,68.659
1/13/04,68.9943
1/14/04,69.0077
1/15/04,69.0949
1/16/04,69.1284
1/20/04,69.068
1/21/04,69.3497
1/22/04,69.4637
1/23/04,68.9742
1/26/04,68.7193
1/27/04,68.9943
1/28/04,68.7126
1/29/04,68.6791
1/30/04,69.0412
2/2/04,69.1619
2/3/04,69.2894
2/4/04,69.2894
2/5/04,69.0815
2/6/04,69.3631
2/9/04,69.504
2/10/04,69.3162
2/11/04,69.5978
2/12/04,69.4034
2/13/04,69.9399
2/17/04,69.5978
2/18/04,69.6113
2/19/04,69.6381
2/20/04,69.4436
2/23/04,69.6649
2/24/04,69.8124
2/25/04,69.9935
2/26/04,70.1209
2/27/04,70.5233
3/1/04,70.9324
3/2/04,70.7044
3/3/04,70.6507
3/4/04,70.6708
3/5/04,71.3415
3/8/04,71.5829
3/9/04,71.8109
3/10/04,71.5829
3/11/04,71.4018
3/12/04,71.2878
3/15/04,71.4555
3/16/04,71.8579
3/17/04,72.1529
3/18/04,72.0322
3/19/04,71.65
3/22/04,71.8243
3/23/04,71.9316
3/24/04,72.1194
3/25/04,72.0188
3/26/04,71.7103
3/29/04,71.4756
3/30/04,71.5091
3/31/04,71.6969
4/1/04,71.6697
4/2/04,70.6252
4/5/04,70.2343
4/6/04,70.3421
4/7/04,69.9243
4/8/04,69.9782
4/12/04,69.9782
4/13/04,69.6143
4/14/04,69.4324
4/15/04,69.2774
4/16/04,69.7019
4/19/04,69.7019
4/20/04,69.1628
4/21/04,69.1628
4/22/04,69.0752
4/23/04,68.3743
4/26/04,68.7045
4/27/04,68.9471
4/28/04,68.3608
4/29/04,67.9969
4/30/04,68.2395
5/3/04,68.3508
5/4/04,68.2965
5/5/04,68.2694
5/6/04,68.0255
5/7/04,67.6529
5/10/04,67.6055
5/11/04,67.9036
5/12/04,67.9984
5/13/04,68.1475
5/14/04,68.3169
5/17/04,68.8318
5/18/04,68.947
5/19/04,69.0757
5/20/04,69.4077
5/21/04,69.0283
5/24/04,69.279
5/25/04,69.2045
5/26/04,69.4687
5/27/04,69.6855
5/28/04,69.6178
6/1/04,69.6904
6/2/04,69.3357
6/3/04,69.1583
6/4/04,68.9946
6/7/04,69.056
6/8/04,68.7491
6/9/04,68.5513
6/10/04,68.6263
6/14/04,68.3262
6/15/04,68.9128
6/16/04,68.865
6/17/04,68.9946
6/18/04,69.0969
6/21/04,69.1924
